Title,Artist,Lyrics
Champagne Town,Jason Aldean,"

[Verse 1]
Well, I got there late, blame it on the rain
Guess I gotta stay another night
In this town full of lights guys like me don't like
Yeah, I flagged a yellow car, found a smoky bar
Threw this ol' heart on a stool
Let me and this 90-proof do what we gotta do

[Chorus]
So I'm here drinking whiskey in a champagne town
While you're trying not to miss me
Like I'm trying not to miss you now
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Verse 2]
I was just a stop along the way
Just a phase you were going through
In the back of your mind, you knew
What this was coming to, yeah, so did I
But it still burns tonight just like this

[Chorus]
Whiskey in a champagne town
While you're trying not to miss me
Like I'm trying not to miss you now
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Chorus]
Sitting here drinking whiskey in a champagne town
Are you trying not to miss me
Like I'm trying not to miss you now?
Blaming you by two and me by three
It's plain to see all I'll ever be to you
Is what I am right now
Nothing but whiskey in a champagne town

[Outro]
Ain't nothing but whiskey, whiskey
In a champagne town
Ain't nothing but whiskey, whiskey
In a champagne town

"
We Back,Jason Aldean,"

[Verse 1]
Where's the guy in the steel toes covered in dirt?
Just a rock n' roll T-shirt, headed to work
With a pack of Red Man in his pocket
He's kind of red, man, but he's rockin'
Wears a beat up Tele' and a Marshall stack
Little Marshall Tucker and a six pack
Where's the good ol' boys and the good ol' days?
Straight up gettin' sideways

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

[Verse 2]
Where's the chick wearin' blue jeans a little too tight?
Got a grip on a koozie if it's what she likes
Getting picked up in a pickup
And kickin' it with guys like us

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

[Bridge]
Sun comes up and sun goes down, yeah
Everything good comes back around
We back, we back

[Chorus]
We back, we back, we back in the speakers
Back in black, getting blasted in the bleachers
It's probably true what my mama said
I do it just like my daddy did
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back (We back, we back in the speakers)
Thought we were gone but you're wrong, now it's on, we back (We back, we back
It's probably true what my mama said)
We back, we back, we back in the saddle
Back on stage making the whole place rattle
Back with the A-team, train on the track
Thought we were gone but you're wrong, now it's on, we back

"
Blame It On You,Jason Aldean,"

[Verse 1]
Goin' down like a sunset
Burnin' out like a cigarette
Blowin' through the cash, through the past
Drinking down that memory 'til there's nothin' left

[Pre-Chorus]
I could go on and on
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
I could drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

[Verse 2]
Trying to ride out the midnight
Trying to fight through the daylight
Wonderin' where you're at, and just like that
I'm lookin' back on what I had when you were mine

[Pre-Chorus]
I could go on and on (For a long, long time, yeah)
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
Yeah, I can drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

[Pre-Chorus]
I could go on and on (For a long, long time, yeah)
Why you're gone

[Chorus]
I could blame it on the whiskey
I wouldn't blame you if you didn't even miss me
Gave you a million reasons, girl, not to be with me
Should've never let you go
Should've never watched you go
I could blame it on a good high
Let it take the blame for why you told me goodbye
Instead of missin' you and missin' all those good times
Should've never let you go
Should've never watched you go

[Post-Chorus]
I could say I never knew
Yeah, I could drink around the truth (For a long, long time, yeah)
I could say I never knew
Yeah, I can drink around the truth
But I can't blame it on you (Do you still think about me too?)
Yeah, yeah (Baby, do you still think about me too?)

"
I Don’t Drink Anymore,Jason Aldean,"

[Verse 1]
She don't like this bar
She don't like my friends
She thinks we party too hard
She said it's me or them
She said I need to change my ways
Boy, you got a choice to make

[Chorus]
So I don't drink anymore
Ever since she left
I don't drink anymore
And I don't drink any less

[Verse 2]
She picked a bad time
To try and slow me down
And this ain't a good night
To try and turn me around
I still like to get crazy, nothing new
Still like to have a few

[Chorus]
But I don't drink anymore
Ever since she left
I don't drink anymore
And I don't drink any less

[Verse 3]
I didn't want her to go
And it's not that I don't give a damn
I just want someone to want me
For who I am
And this is who I am

[Bridge]
She said I need to change my ways
Boy, you got a choice to make

[Chorus]
So I don't drink any more
Yeah, tonight you can bet
I don't drink any more
And I don't drink any less

[Post-Chorus]
Well, I don't drink any more
And I don't drink any less

"
Keeping It Small Town,Jason Aldean,"

[Verse 1]
Yeah, we proud of that name painted up on that water tower
And that red dirt on the bottom of our boots
And this place runs thirty-five miles an hour
And that hard work runs in our roots

[Pre-Chorus]
Yeah, we're all just backbone blue collar people
Burning that Texaco black smoke diesel

[Chorus]
Yeah, we're keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changin' now
You can find us sun up to sundown, yeah
Just keeping it small town
We're keeping it small town

[Verse 2]
Yeah, we just trying to be 'bout half good as our daddies
Still trying to make a name of our own
Find a little girl you can roll with and ride with
And make a good life with and love her 'til you're gone

[Chorus]
We're just keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changing now
You can find us sun up to sundown, yeah
Just keeping it small town
We're keeping it small town

[Pre-Chorus]
Yeah, we're all just backbone blue collar people
Burning that Texaco black smoke diesel

[Chorus]
Yeah, we're keeping it small town, keeping it slow
Keep that dust stirred up on them old dirt roads
Yeah, we keeping them girls up in them shotgun seats
Got that good stuff waitin' on the end of the week
It's the way we were raised and we ain't changing now
You can find us sun up to sun down, yeah
Just keeping it small town
We're just keeping it small town

"
Dirt We Were Raised On,Jason Aldean,"

[Verse 1]
Yeah, we drank on it
Cranked some Hank on it
Got a little crazy, raised a little hell on it

[Pre-Chorus]
Yeah, learned to pray, learned to cuss
Throw a party, throw a punch
Ain't no hidin' where we're from

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Verse 2]
Baled some hay on it
Asked God to rain on it
We met 'em at the gate when they tried to put an interstate on it

[Pre-Chorus]
Yeah, we got lost, we got found
And we got high and we got down
And every time we rolled into town

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Bridge]
Yeah, we drank on it
Cranked some Hank on it
Got a little crazy, raised hell on it

[Chorus]
It's on our boots, it's on our trucks
It was in that cloud of dust we stirred up
It was out in the fields, on them old backroads
It covers this town like it covers my soul
Yeah, it's in our bones, in our blood
Yeah, as deep as these roots run
We'll never be too far gone
From the dirt we were raised on
Dirt we were raised on

[Outro]
Yeah, it's the red stuff flying in the back of a truck bed
Goin' out as far as you can get
Windows down, turned up to a country song
That's the dirt we were raised on
Sunsets and a bullet hole stop sign
Gettin' down on a back 45
Yeah, that's how we do it all night long
That's the dirt we were raised on
That's the dirt we were raised on
That's the dirt we were raised on
That's the dirt we were raised on

"
Got What I Got,Jason Aldean,"

[Verse 1]
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""
She said, ""Do you really think I'm where you belong?""
I said, ""You know and I know...""
You're perfect for me
Everything I'll ever need
I ain't playin'
What I'm sayin'

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Verse 2]
I said, ""Baby, do you know you sound a little crazy
When you're talkin' like that, girl?""
Ain't no second thoughts, no regrets, no kinda maybe
No wishin' I turned back
Before you came along
I could go all alone
Girl, just kiss me
You're all that I want

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Bridge]
She said, ""Baby, do you ever miss bein' alone?""
I said, ""Hell no, I don't""

[Chorus]
When I got what I got, I don't miss what I had
The old me before you belongs to the past
In the back of your mind, you might think there's somethin' more I want
But when I got what I got, girl, I don't

[Outro]
No, I don't
No, I don't
When I got what I got, girl, I don't

"
Camouflage Hat,Jason Aldean,"

[Verse 1]
You can find 'em 'bout sundown Friday
Coming outta them fields for the highway
First stop, Texaco, fill a cooler full of cold beer
Paycheck sitting on the console
Gotta get it in the bank 'fore the doors close
Call your boys, get your girl, time to throw it in another gear

[Chorus]
Here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town, lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage hat

[Verse 2]
Country girls know how to love
And how to pretty up a pickup truck
Fallin' for a rolled-up flannel under tailgate stars
And country boys, they hold 'em tight
Best believe they gonna treat 'em right
'Cause they'll be dealin' with a daddy if they break their hearts

[Chorus]
Yeah, here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town, lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage—

[Bridge]
Lay it on the seat or up on the dashboard
Let her put it on and you'll never get it back, boy
Yeah, camouflage hat

[Chorus]
Yeah, here they come, rollin' down Main Street
A country song spinnin' on a CD
Small town lookin' for a good time
Raise a little hell and a drink at the county line
Muddy boots, muddy tires
Wrap your baby in your jacket by the fire
Yeah, the girls 'round here, they got it bad
For good ol' boys in a camouflage hat
Yeah, camouflage hat
Yeah, camouflage hat
Yeah

"
Stronger Magic,Leslie Odom Jr.,"

[Verse 1]
There's more to life than trying to be young all the time
I'm looking for some way to love you right
My darling girl, where did you come from?
And how are you not a grand design?

[Pre-Chorus]
Some think it's just witchcraft, but I
I think it's more than that, 'cause
I think there's stronger magic at hand

[Chorus]
Stronger magic, stronger magic
Stronger magic, stronger magic

[Verse 2]
There must be some little trick
Oh, in this big wide world
'Cause what plan could I ever devise
That don't have you by my side?
No high has ever felt so true
Yeah, yeah, yeah

[Pre-Chorus]
Some think it's just witchcraft, but I
I think it's more than that, 'cause
I think there's stronger magic at hand

[Chorus]
Stronger magic, stronger magic
Stronger magic, stronger magic
Stronger magic, stronger magic
Stronger magic, stronger magic
Stronger magic, stronger magic
Stronger magic

"
Standards,Leslie Odom Jr.,"

[Intro]
(They call me Mister Tibbs)

[Verse 1]
When it was crumbs, scraps, pennies, pats, everything was fine
You treat me like a loaded gun when I ask for what is mine
Always try to dim my light no matter how bright I shine
But I've got my standards that I'm never letting die

[Verse 2]
And I bleed 'cause of pride, you're not bleedin' me dry
Cannot abide, I got my head on a swivel this time
Why would I let you just twist it aside?
I catch a fever when they're aiming at the way I live my life

[Chorus]
These are my standards, I ain't gon' never, never let 'em die
I ain't gon' never, never let 'em die
I ain't gon' never, never let 'em die
These are my standards

[Verse 3]
When I called for help, you didn't pick up your phone
You saw my kingly potential so you kept me from my throne
The truth is, I'm demonized for standing my own ground
So you push me to the deep end, hoping I drown

[Bridge]
But I've got my–
I've got my bee-bm, bah-bm, bee-a-bm, bee-day
Anybody hold you to it, I don't need you
Ah, di-ba-boo, ooh

[Chorus]
I ain't gon' never, never let 'em die
I ain't gon' never, never let 'em die
I ain't gon' never, never let 'em die
These are my standards

[Verse 4]
'Cause I won't let you treat me so unfair
Don't I deserve my God-given share?
Whether I've got a dollar or I'm a billionaire
These are my standards, I ain't gon' never, never let 'em die

[Outro]
Because of pride, losing my spine (Hey! Hey!)
I got my head on a swivel this time (Hey!)
Why would I let ya? (Why would I let ya?)
I catch a fever when they're aiming at the way I live my life
(Hey!) These are my standards that I'm never letting die

"
Go Crazy,Leslie Odom Jr.,"

[Intro]
Ahh, hey!

[Verse 1]
She walk like New Orleans, she’s sexy and free
Something in the water's got a hold on me
She's destiny's daughter, I'm gaspin' for air
But you won't believe me, you just had to be there

[Pre-Chorus]
Hi-de-hi-de-hi-de-ho (Hi-de-hi-de-hi-de-ho)
I'm addicted to the thrill
I can't, I can't let her go
Heaven help me, I'm so helpless
Think I'm losing my control
I'm so deep under her spell, oh well

[Chorus]
I don't how she do what she do in the dark
I think she put a root, put a root on my heart
I can't leave her alone, yeah (Oh-whoa)
She read me like them bones, yeah (Oh-whoa)
She, she, she make me go crazy (Crazy)
She make me go crazy (Go crazy)

[Verse 2]
Oh, she speaks like sweet tea
Her hips sway like the wind through the tree leaves
Her kisses are like coffee-flavored whiskey
I wanna take 'em in 'til I'm tipsy

[Pre-Chorus]
Hi-de-hi-de-hi-de-ho (Hi-de-hi-de-hi-de-ho)
I'm addicted to the thrill
I can't, I can't let her go
Heaven help me, I'm so helpless
Think I'm losing my control
I'm so deep under her spell, oh well

[Chorus]
I don't how she do what she do in the dark
I think she put a root, put a root on my heart
I can't leave her alone, yeah (Oh)
She read me like them bones, yeah (Oh)
She, she, she make me go crazy (Oh, go crazy)
She make me go crazy (Oh)

[Bridge]
She brings me straight to my knees
Her touch is the sweetest indeed
She's making a fool outta me
Bayou Woman, you got me
Howling at the moon, if I don't see you soon
I be crawling to my room after her voodoo
I keep calling, trying to catch you
Getting stuck in her molasses
Or whatever she put in this magic

[Chorus]
I don't how she do what she do in the dark
I think she put a root, put a root on my heart
Can't ever leave her alone, yeah (Oh-whoa)
She readin' me like them bones, yeah (Oh-whoa)
She, she, she make me go crazy (Oh, go crazy)
She make me go crazy (Oh, go crazy)
She, she, she make me go crazy (Oh, go crazy)
She make me go crazy (Oh, go crazy)

[Outro]
Brother, what are you doin' to me, brother?
What are you doin' this serious?
You think she driving me crazy?
You ain't seen crazy! Ahahahaha, hey

"
u r my everything,Leslie Odom Jr.,"

[Verse 1]
Such a joy to have you in my life
One touch from you feels just like paradise
Through ups and downs, you made the sacrifice
(For that, thank you, baby)
Don't think people really understand
Because of you, I am a better man
Give you everything, all that I can
(Because you are worthy)

[Pre-Chorus]
I (I) just want you to know (Know)
You're so beautiful (-ful)
Girl, I love you so, so deeply
I (I) just want you to see (See)
Just how much you
Just (Just) how (How) much you mean to me

[Chorus]
Love, peace, and happiness
You are the best (Best)
Without you, my life would be a mess
Because you are my, you're my everything

[Verse 2]
You're the one that sets my soul on fire (Sets my soul on fire)
Passion deepens as my love grows higher (No-ooh)
Your walk in grace is what I most admire
(Oh, how you hold me, yeah)
Girl, why'd you make it so unfair?
Them other women, they just don't compare
Girl, you got my feelings everywhere
(Because I do love you)

[Pre-Chorus]
I just want you to know
You're so beautiful
Girl, I love you so, so deeply
I just want you to see
Just how much you
Just how much you mean to me

[Chorus]
When everyone just wants your company
We've got something they can't go between (Hey)
You love me so good, I'm gon' buy a ring
Because you are my, you're my everything

[Bridge]
You bring out the very best in me
You set my heart free, baby
No one can take your place
Oh, girl, I'm here to stay, ah

[Chorus]
Love, peace, and happiness (Love, happiness)
You are the best (Best)
Without you, my life would be a mess
Because you (You) are (Are) my (My)
You're my everything

"
Under Pressure,Leslie Odom Jr.,"

[Verse 1]
Days are getting cold
Darkness lies on expired dreams
While the spotlight shines down on me
But you're cornered, and can't back away

[Pre-Chorus]
Being so many things to so many
Reaching for it all when you can't have any

[Chorus]
Under pressure
Under pressure
This is far too much to take
I'm afraid I might break under pressure
Under pressure

[Verse 2]
You ask me who I think I am
I’ll plead the fifth, I won’t take the stand
Judgment falls but is it heard?
Jury’s hung, justice won’t be served

[Pre-Chorus]
Being so many things can be heavy
Reeling from it all, can get you buried

[Chorus]
Under pressure
Under pressure
This is far too much to take
I'm afraid I might break under pressure
Under pressure

[Verse 3]
These are the paintings great painters paint
The crimes of the innocent, the sins of the saints

[Chorus]
Under pressure
Under pressure
This is far too much to take
I'm afraid I might break under pressure
Under pressure
Mm-uhh

"
Cold,Leslie Odom Jr.,"

[Verse 1]
You lost yourself on empty promises
Broken on the way
All you've ever known are dishonest men
Who don't ever change

[Pre-Chorus]
So you're keeping all your secrets
By you wrapped up tight
You're who I believe in
So why say goodnight?

[Chorus]
Don't listen to all you've been told
You can come in from the cold
And you know the safest place to be
Is right here next to me
Won't you come in from the cold?

[Verse 2]
Wanna help you ease the feeling
Weighing on your mind
You're looking for a reason
Running out of time

[Pre-Chorus]
You're keeping all your secrets
By you wrapped up tight
You're who I believe in
So why say goodnight?

[Chorus]
Don't listen to all you've been told
You can come in from the cold
And you know the safest place to be
Is right here next to me
Won't you come in from the cold?

[Bridge]
I know your heart's telling you, ""Run now""
Run so far away (Run so far away)
The self is trying to reach out (Trying to reach out)
Shine a light into the grey (Light into the grey)
I know how hard it is to take a chance when it calls your name
So I pray (I pray, Oh I pray, I pray)
I pray

[Chorus]
Don't listen to all you've been told
You can come in from the cold
And you know the safest place to be
Is right here next to me
Won't you come in from the cold?
Won't you come in from the cold?
Won't you come in from the cold?

"
Lose It,Leslie Odom Jr.,"

[Verse 1]
Them grins used to be sweeter
Them kisses used to be deeper
Currents were stronger
Now it's all underwater (All underwater)

[Refrain]
Where did we lose it?
Why did we lose it?
Why did we lose it? Oh, no, no
Why did we lose it?

[Instrumental Interlude]

[Verse 2]
Autumn was longer
And the summer burns stronger
But I still keep thirty flowers [?]
Ones that used to be ours

[Refrain]
Where did we lose it?
Where did we lose it?
Where did we lose it? Oh, no, no
Where did I lose you?

[Bridge]
Might seem strange to wish for everything the same
And time has ways of smoothening the memories made
Might seem strange to wish for everything the same
Life runs fast, the best to come is now just past

[Verse 3]
I know that she’s rising above the quiet
We just kept flying higher
But I never could have known
It was as high as we would ever go

[Refrain]
Where did we lose it?
Where did we lose it? Oh, ooh, oh
Where did we lose it?
Where did we lose it?

[Instrumental Outro]

"
Eva's Song (A Psalm Of Life),Leslie Odom Jr.,"

[Skit]
Life is but an empty dream
For the soul is dead that slumbers
And things are not just as they seem
Life is real, life is earnest
And the grave is not its goal
""Dust thou art, to dust return""
Was not spoken of the soul
Not enjoyment, nor in sorrow
Is our destined end or way
But to act, that each tomorrow
Finds us farther than today
Art is long, and time is fleeting
And our hearts grow stout and brave
Still, like muffled drums, are beating
Funeral marches to the grave
Trust no future, however pleasant
Let the dead past bury its dead
Act, act in the living presence
Heart within, and God overhead

"
Foggy,Leslie Odom Jr.,"

[Verse 1]
Foggy, sun peeking through the gray
It's foggy, smoke rising on the day
And baby, I can't pry myself out of your arms

[Verse 2]
Maybe I'll call in sick today
'Cause feeling this way's too good to waste on coffee
The morning, angel girl, is foggy

[Refrain]
We're living in a shit show
Modern day Romeo
But I forget, my Juliet, ain't no time for you
People calling me, list of things to do

[Verse 3]
""Sorry,"" may sound so trite to say
My darling, let's not get up today
And maybe I'll find a way to right this wrong

[Verse 4]
You said you wanted to disappear
Miss Capulet, your hair's all done and your cheek's all wet, yeah
Forgive me, memories fade, and I forget, I'm foggy

[Refrain]
'Cause every day's a shit show
Modern day Romeo
But I forget you're Juliet, ain't no time for you
People calling me, people calling you

[Bridge]
Oh, running in the rat race
I forgot to make the time and space
For us to be just you and me
Something in my heart says
That we need to find a way to break away
Today could be the perfect day to breathe

[Outro]
Foggy
My darling, yeah-eh-eh
Baby, look out your window
Girl, it's foggy

"
Entr'Acte (The Joyful Messenger),Leslie Odom Jr.,"

[Instrumental]

"
Hummingbird,Leslie Odom Jr.,"

[Verse 1]
In the garden where I like to grow
There's this gorgeous girl I'd like to know
The problem is she's not looking at me
I'm trying to catch her eye before the snow

[Verse 2]
My petals might not be the brightest (Brightest)
My fruits might not be the ripest (Ripest)
In the forest, not the tallest tree
But taste my nectar, it's the nicest

[Chorus]
Hummingbird, you're my little hummingbird
Rest your wings on my flower
Hoping with me you'll land (You're my hummingbird)
Hummingbird, you're my little hummingbird
Flying 'round me for hours
Hoping with me you'll land (You're my hummingbird)

[Verse 3]
Her feathers are the finest
Her touch is just the lightest
In the sky, I see you soaring free
To me, she'll always be the flyest

[Verse 4]
The roses always come with thorns
The orchids wash away with storms (Wash away with storms)
All these flowers that she's flying to
There will never be enough for you

[Chorus]
Hummingbird, you're my little hummingbird
Rest your wings on my flower
Hoping, with me, you'll land (You're my hummingbird)
Hummingbird, such a little hummingbird
Flying 'round me for hours
Hoping, with me, you'll land (You're my hummingbird)

[Bridge]
You don't need proof
I'm here for you (I'm always here for you)
Always here for you
Oh

[Chorus]
Hummingbird, you're my little hummingbird
Rest your wings on my flower (Ooh, yeah)
Hoping, one day, you'll land (You're my hummingbird)
Hummingbird, such a little hummingbird
Flying 'round me for hours
Hoping, one day, you'll land (You're my hummingbird)

[Outro]
Oh (Ooh; You're my hummingbird)
Oh (Ooh; You're my hummingbird)
Oh (Ooh; You're my hummingbird)
You're my hummingbird (You're my hummingbird)
(Ooh)

"
Remember Black,Leslie Odom Jr.,"

[Refrain]
Remember the tapping of your feet
The sliding 'cross the floor
Came from the smiles we couldn't keep
I see ya as you swipe the symphony
Singing quite the misery
Just remember that was me

[Pre-Chorus]
We all need music to heal
Moves to remind us how much we can feel
And so much grew from the fields
In America where we think everything is for sale

[Chorus]
You ain't got to give it back
Just remember black
You ain't got to give it back
Just remember black
(Ah, ooh)
(Hoo, ooh)
Oh

[Refrain]
Remember the tapping of your feet
The sliding 'cross the floor
From smiles we couldn't keep (Ooh)
I see ya as you swipe our symphony
Singing quite the misery
Just remember that was me

[Pre-Chorus]
All need music to heal (Music to heal)
Moves to remind us how, how much we can feel
And so much grew from the, g-grew from the fields
In America where we think everything is for sale

[Chorus]
You ain't got (Ain't got)
To give it back (Give it back; Ooh)
Just (Just)
Remember black (Remember black; Remember, remember)
You ain't got (Ain't got)
To give it back (Give it back; Remember me)
Just (Just)
Remember black (Remember black; Just remember)
You ain't got (Ain't got)
To give it back (Give it back; Remember me)
Just (Just)
Remember black (Remember black)
You ain't got (Ain't got)
To give it back (Give it back)
Just (Just)
Remember black (Remember black)

[Refrain]
Remember the tapping of your feet
The sliding 'cross the floor
Came from smiles we couldn't keep
I see ya as you swipe the symphony
Singing quite the misery
Just remember that was me

[Pre-Chorus]
We all need music to heal
Moves to remind us how much we can feel
And so much grew from the fields in America
Where we think everything's for sale

[Bridge]
(Hoo, hey-yeah, oh yeah)

[Chorus]
You ain't got to give it back (Yeah)
Just remember black (Yeah)
You ain't got to give it back (Yeah)
Just remember black (Yeah)

[Outro]
Oh, America
Don't forget to, oh, remember
You ain't got to give it back
Just remember black
You ain't got to give it back
Just remember black

"
Freedom,Leslie Odom Jr.,"

[Intro]
(Hey, yeah)
Da-dum, da-dum
Hey, yeah

[Verse 1]
(Hey) Drag me 'cross the universe
(Yeah) Holdin' on for time
(Hey) Telling me it wouldn't hurt, yeah
(Yeah) Your design

[Verse 2]
(Hey) I am by your riverside
(Yeah) Oh, but you know
(Hey) I'm blind to ya
(Yeah) Don't swim good, I drown every time

[Verse 3]
(Hey) Yeah, but I'm out here, here, here, here
(Yeah) Show you I don't, don't, don't, don't, don't, don't have no fear
(Hey) And wanna be in your care
(Yeah) Anywhere

[Refrain]
You feel just like freedom, yeah (Freedom, yeah)
You feel just like freedom, yeah
And I want you close to me now
Before it's over

[Outro]
Even though it is over
I want you to know that
I'd do it all over
I'd do it all over
Love you all over
I'd do it again

"
Don't Be Lazy,Emotional Oranges,"

[Intro]
Volume two
Okay
Don't mistake it, babe
I'm not like your latest, yeah (Uh-uh)
Don't mistake it, babe
I'm not like your latest, yeah

[Chorus]
Don't be lazy, I'm impatient
Tired of waitin', go hit my line (My line)
Don't be lazy, what's your favorite? (What's your favorite?)
Let me lick and taste it (Lick and taste it)
Just one more time
Don't be lazy
Don't be lazy

[Verse 1]
Way she take it, way she go down
Way she throw that back, baby, slow down
Got me running around like I be out my mind (I'm out my mind)
Yeah, I need it, don't be selfish
I'm greedy, you know I can’t help it
Got me running around like I be out my mind (I'm out my mind)

[Chorus]
Don't be lazy, I'm impatient
Tired of waitin', go hit my line (My line)
Don't be lazy, what's your favorite? (What's your favorite?)
Let me lick and taste it (Lick and taste it)
Just one more time
Don't be lazy
Don't be lazy

[Verse 2]
Come and take it, why you slow down?
See me poking it back outta control now
Keep runnin' your mouth, but you wastin' time (Wa-wastin' time)
No complaining, come and throw down
Just you and me, put your phone down
Keep runnin' your mouth, but you wastin' time (Wa-wastin' time)

[Chorus]
Don't be lazy, I'm impatient
Tired of waitin', go hit my line (My line)
Don't be lazy, what's your favorite? (What's your favorite?)
Let me lick and taste it (Lick and taste it)
Just one more time
Don't be lazy
Don't be lazy

[Outro]
Don't be lazy
Don't be lazy

"
Just Like You,Emotional Oranges,"

[Verse 1]
Left flowers on the table, I'm missing your touch
The way that you hold me, put no one above
I picture you naked when you're outta town
My sole inspiration lately (Lately)

[Pre-Chorus]
All night's how I want it (Want it)
I know you been patient with me
All night's how I need it (Need it)
Tell me, girl, do you crave it like me?
Hit me up when you're lonely (Lonely)
I know that you're waiting tonight
One time if you save it tonight

[Chorus]
Sometimes, I love myself
Touch myself
Thinking of you
Sometimes, when you're gone
Far from home
Thinking 'bout you, baby
Just like you, just like you (Just like you)
Just like you, just like you (Just like you)

[Verse 2]
Kiss on your navel, my hands on your waist
Obsessed with your flavor, I just want a taste
My caramel shorty, you're deep in my soul
Stop talking so naughty, you're crazy
You talk too much shit

[Pre-Chorus]
All night's how I want it
I know you been patient with me
All night's how I need it
Tell me, girl, do you crave it like me?
Hit me up when you're lonely
I know that you're waiting tonight
One time if you save it tonight

[Chorus]
Sometimes, I love myself
Touch myself
Thinking of you (Thinking about you)
Sometimes, when you're gone
Far from home (Home, baby)
Thinking 'bout you, baby
Just like you (Just like you), just like you
(Every morning, love it, fuck it up)
Just like you (Just like you), just like you

[Chorus]
Sometimes, I love myself
Touch myself
Thinking of you (Thinking about you)
Sometimes, when you're gone
Far from home
Thinking 'bout you, baby

[Outro]
Every morning, love it, fuck it up

"
