Unnamed: 0,Album_Name,track_name,id,Artist,acousticness,danceability,speechiness,instrumentalness,liveness,energy,valence,duration_ms,key,mode,loudness,tempo,time_signature
1,EVERYBODY'S EVERYTHING,AQUAFINA,4nsn9ftA0W71lBXZLgGXho,Lil Peep,0.0274,0.406,0.0601,0.0,0.555,0.494,0.2,182560.0,1.0,0.0,-9.117,139.91,4.0
2,EVERYBODY'S EVERYTHING,RATCHETS,7jmBfZiExT0En5HJUGM58e,Lil Peep,0.16,0.7170000000000001,0.0679,0.0,0.35200000000000004,0.58,0.6729999999999999,192120.0,1.0,0.0,-8.509,120.039,4.0
3,EVERYBODY'S EVERYTHING,Fangirl,4Yt4jOTZExnjcrMrN0rGi0,Lil Peep,0.00175,0.483,0.0709,0.0,0.115,0.557,0.267,126480.0,2.0,1.0,-7.372000000000001,152.906,4.0
4,EVERYBODY'S EVERYTHING,LA to London,2i6iKqATm8BnPs0DyuF4WE,Lil Peep,0.0325,0.5670000000000001,0.0412,2.8999999999999997e-05,0.135,0.536,0.22699999999999998,198533.0,9.0,1.0,-7.166,149.942,4.0
5,EVERYBODY'S EVERYTHING,Rockstarz,5FxbYc0s1MucUcsRtoAPEB,Lil Peep,0.0475,0.603,0.33,0.0,0.0527,0.569,0.565,137707.0,1.0,1.0,-7.119,158.029,4.0
6,EVERYBODY'S EVERYTHING,Text Me,6Msv5ySzFyjDd1L2sx3753,Lil Peep,0.625,0.569,0.0352,0.0,0.141,0.331,0.183,145080.0,10.0,0.0,-8.083,76.03,4.0
7,EVERYBODY'S EVERYTHING,PRINCESS,0QaPDP0caifIAFegZb4aqd,Lil Peep,0.33399999999999996,0.638,0.0273,1.06e-06,0.303,0.5670000000000001,0.596,250640.0,4.0,0.0,-6.999,110.029,4.0
8,EVERYBODY'S EVERYTHING,Moving On,3Hmf4dfRIwFaOLLTyDRu3T,Lil Peep,0.00806,0.8220000000000001,0.0453,0.0,0.10800000000000001,0.423,0.20800000000000002,203800.0,2.0,1.0,-4.846,131.951,4.0
9,EVERYBODY'S EVERYTHING,Belgium,6NzFYtTePXtvszAjhyzKNg,Lil Peep,0.0225,0.733,0.0321,0.000368,0.11599999999999999,0.644,0.18100000000000002,240240.0,4.0,0.0,-4.547,140.04,4.0
10,EVERYBODY'S EVERYTHING,When I Lie,2mIKaCZB2dlRWzRP7z2mwq,Lil Peep,0.003,0.737,0.046,0.0,0.284,0.608,0.27899999999999997,237000.0,1.0,1.0,-4.428999999999999,150.936,4.0
11,EVERYBODY'S EVERYTHING,I've Been Waiting - Original Version,7JQ1XCwiEwR0as8ynzR6Js,Lil Peep,0.0891,0.7290000000000001,0.051,2.9100000000000003e-05,0.17300000000000001,0.722,0.691,274707.0,5.0,0.0,-5.733,130.046,4.0
12,EVERYBODY'S EVERYTHING,Live Forever,0glTZHa9SxsDpeCQGc9AVs,Lil Peep,0.141,0.746,0.0343,0.54,0.124,0.622,0.0832,160560.0,9.0,1.0,-6.517,119.973,4.0
13,EVERYBODY'S EVERYTHING,ghost boy,4Am4agzcSdFnKLSEB56ODY,Lil Peep,0.0325,0.662,0.0251,0.00424,0.153,0.586,0.0726,130973.0,5.0,0.0,-6.287000000000001,107.994,4.0
14,EVERYBODY'S EVERYTHING,Keep My Coo,54qmGkfYnt4bmpAW7354eS,Lil Peep,0.00618,0.816,0.0411,0.0,0.263,0.723,0.0471,266187.0,2.0,1.0,-7.02,119.973,4.0
15,EVERYBODY'S EVERYTHING,white tee,07stbgVp3PNKRk12IQ0ZCh,Lil Peep,0.268,0.812,0.042,0.0,0.071,0.541,0.77,132227.0,11.0,1.0,-8.912,149.987,4.0
16,EVERYBODY'S EVERYTHING,cobain,4eL9UZBJ6imyD6brPMTjKs,Lil Peep,0.0247,0.609,0.0432,0.0,0.079,0.64,0.425,150160.0,10.0,1.0,-7.632999999999999,141.957,4.0
17,EVERYBODY'S EVERYTHING,witchblades,1Z8gpnzgTFQKAwmV43iLBB,Lil Peep,0.0242,0.642,0.0696,0.0,0.273,0.5379999999999999,0.57,150160.0,8.0,1.0,-7.206,143.921,4.0
18,EVERYBODY'S EVERYTHING,walk away as the door slams - acoustic,5Am6tsnSF2olM1bPpOdZRu,Lil Peep,0.755,0.6509999999999999,0.0332,0.0,0.115,0.34600000000000003,0.593,118400.0,11.0,1.0,-8.113,134.93,4.0
0,Up All Night,Up All Night,1mpD5Q8IM32I4bF6eCpU74,Khalid,0.00103,0.665,0.0527,0.0034200000000000003,0.102,0.7120000000000001,0.669,157220.0,1.0,1.0,-7.5360000000000005,93.98899999999999,4.0
0,Lover (Remix) [feat. Shawn Mendes],Lover (Remix) [feat. Shawn Mendes],3i9UVldZOE0aD0JnyfAZZ0,Taylor Swift,0.433,0.44799999999999995,0.064,0.0,0.0862,0.603,0.42200000000000004,221307.0,7.0,1.0,-7.176,205.27200000000002,3.0
0,Blanco,Blanco,2rc7BkzO8qepMFAxHtOrXc,J Balvin,0.0253,0.87,0.126,0.0063,0.0872,0.706,0.593,145800.0,9.0,0.0,-5.395,100.01299999999999,4.0
0,Queen & Slim: The Soundtrack,"Ride Or Die - From ""Queen & Slim: The Soundtrack""",1CaBFUQkektA5qAl7QwO1N,Various Artists,0.0335,0.852,0.20600000000000002,0.0,0.17600000000000002,0.8390000000000001,0.484,123200.0,1.0,1.0,-4.6530000000000005,100.016,4.0
1,Queen & Slim: The Soundtrack,"Soul Sista - Remix / From ""Queen & Slim: The Soundtrack""",4zI7i4nbKpLVba3JJTaszz,Various Artists,0.815,0.598,0.14,0.000352,0.114,0.41200000000000003,0.431,339847.0,11.0,1.0,-9.838,146.039,4.0
2,Queen & Slim: The Soundtrack,"Yo Love - From ""Queen & Slim: The Soundtrack""",26ki4lMdLzTO8g3aoYrb8P,Various Artists,0.565,0.703,0.0724,3.13e-06,0.0987,0.573,0.491,143830.0,0.0,1.0,-9.032,147.03799999999998,4.0
3,Queen & Slim: The Soundtrack,"Collide - From ""Queen & Slim: The Soundtrack""",10AvU1MdYQcakqtbErtkJa,Various Artists,0.298,0.57,0.0644,0.00812,0.185,0.667,0.428,205453.0,5.0,1.0,-6.0889999999999995,147.906,4.0
4,Queen & Slim: The Soundtrack,"Getting Late - From ""Queen & Slim: The Soundtrack""",0RygTggIuVgRLYQLktgtvx,Various Artists,0.285,0.644,0.0569,0.000986,0.11599999999999999,0.337,0.0509,186693.0,4.0,0.0,-9.613,110.91799999999999,4.0
5,Queen & Slim: The Soundtrack,Still Tippin',5VEz5wMsi3O77vzJObWwph,Various Artists,0.0521,0.853,0.314,3.9200000000000004e-05,0.0905,0.8370000000000001,0.7490000000000001,271053.0,6.0,0.0,-7.492999999999999,143.203,4.0
6,Queen & Slim: The Soundtrack,"Queen & Slim - From ""Queen & Slim: The Soundtrack""",4nvpgzO3kFaMGswZWhfLDB,Various Artists,0.64,0.5,0.354,0.0,0.134,0.78,0.637,254407.0,6.0,0.0,-6.824,92.27,4.0
7,Queen & Slim: The Soundtrack,"Frame - From ""Queen & Slim: The Soundtrack""",5pfjX1F7YXPQHHNpmWkLoX,Various Artists,0.9079999999999999,0.623,0.0406,6.29e-06,0.107,0.253,0.174,301254.0,8.0,1.0,-12.413,130.08,4.0
8,Queen & Slim: The Soundtrack,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",7kex0hl1dCvv6UqqZKGi1t,Various Artists,0.183,0.531,0.11,0.0,0.11,0.607,0.10300000000000001,182857.0,1.0,1.0,-7.3389999999999995,82.586,4.0
9,Queen & Slim: The Soundtrack,Searching,5PXpXyXLa4wf1mFP0ZNmbD,Various Artists,0.551,0.48200000000000004,0.07400000000000001,0.00259,0.268,0.7809999999999999,0.47100000000000003,247867.0,4.0,0.0,-7.204,171.815,4.0
10,Queen & Slim: The Soundtrack,"Guarding The Gates - From ""Queen & Slim: The Soundtrack""",1mC0kUHfD8YzjffB8K4m5n,Various Artists,0.125,0.314,0.115,0.0,0.363,0.743,0.332,360312.0,11.0,1.0,-6.396,147.209,4.0
11,Queen & Slim: The Soundtrack,My Money,0DhysVBacBwE2fwwkxNHxn,Various Artists,0.00528,0.856,0.0855,0.00047400000000000003,0.134,0.665,0.6409999999999999,184724.0,1.0,1.0,-6.187,118.971,4.0
12,Queen & Slim: The Soundtrack,Cedes Benz,5bevRlCmBd8kMIVuIUe5JR,Various Artists,0.0393,0.603,0.155,0.0,0.35600000000000004,0.511,0.138,338107.0,9.0,1.0,-7.94,127.24,4.0
13,Queen & Slim: The Soundtrack,Standin' At Yo Door - Live At DBA Music Club,19VZZCLuJHhTfFG0fnc7P1,Various Artists,0.0746,0.33799999999999997,0.063,0.122,0.127,0.56,0.544,416693.0,2.0,1.0,-7.2620000000000005,202.692,3.0
14,Queen & Slim: The Soundtrack,"Runnin' Away - From ""Queen & Slim: The Soundtrack""",0QqoTlivnZTzmHWomcmexO,Various Artists,0.8490000000000001,0.41100000000000003,0.0293,0.000763,0.0758,0.322,0.159,342240.0,0.0,1.0,-12.73,94.137,4.0
15,Queen & Slim: The Soundtrack,Doomed,6uBiioZxmsRsENVOW00f50,Various Artists,0.941,0.21,0.0336,0.00536,0.10800000000000001,0.129,0.0379,267654.0,0.0,1.0,-13.469000000000001,67.34899999999999,5.0
0,Reply (feat. Lil Uzi Vert),Reply (feat. Lil Uzi Vert),364spZLB5bhNlnPrzvUB41,A Boogie Wit da Hoodie,0.0187,0.512,0.0808,0.0,0.13,0.623,0.21899999999999997,183589.0,9.0,0.0,-6.553,112.15,5.0
0,STELLA & STEVE,Find an Island,4Ve0Jx7MXjU4aPrFHJRZK7,BENEE,0.285,0.836,0.0434,0.0,0.0729,0.6809999999999999,0.8540000000000001,192613.0,2.0,0.0,-3.793,81.554,4.0
1,STELLA & STEVE,Supalonely,4nK5YrxbMGZstTLbvj6Gxw,BENEE,0.305,0.863,0.0534,3.04e-05,0.12300000000000001,0.631,0.8170000000000001,223480.0,7.0,1.0,-4.689,128.977,4.0
2,STELLA & STEVE,Monsta,2dZ6qbPiSoemJYoFWv9e0e,BENEE,0.0338,0.595,0.19699999999999998,2.9600000000000005e-05,0.11599999999999999,0.67,0.667,221960.0,1.0,0.0,-4.879,219.382,4.0
3,STELLA & STEVE,Drifting,00uJ2qNYu1EzaHjNRa9W6b,BENEE,0.0119,0.77,0.035,0.007859999999999999,0.107,0.688,0.406,203893.0,1.0,1.0,-6.0,100.006,4.0
4,STELLA & STEVE,Blu,18piLjvom24Ub9c2IxTHSx,BENEE,0.138,0.743,0.0263,0.0022199999999999998,0.466,0.593,0.516,202400.0,1.0,0.0,-4.531000000000001,99.97,4.0
0,Tongue Tied (with YUNGBLUD & blackbear),Tongue Tied (with YUNGBLUD & blackbear),7jzldCBnJjpJM3epzJ85KE,Marshmello,0.0208,0.628,0.0525,0.0,0.426,0.821,0.465,186024.0,1.0,0.0,-2.721,93.001,4.0
0,Chixtape 5,Jalissa's Back! - SKIT,18qP9Ns9SGgSCuCPLzdG6O,Tory Lanez,0.847,0.6729999999999999,0.71,0.0,0.125,0.292,0.828,54278.0,8.0,1.0,-17.44,111.681,1.0
1,Chixtape 5,The Trade (feat. Jagged Edge & Jermaine Dupri),1nwsxV3FiYC3SJD9OfcVfF,Tory Lanez,0.18,0.35600000000000004,0.327,0.0,0.0951,0.509,0.494,274309.0,8.0,0.0,-7.359,168.49200000000002,5.0
2,Chixtape 5,Jerry Sprunger (with T-Pain),6JsHgIkMYHcbNtKfsal2Mg,Tory Lanez,0.13699999999999998,0.76,0.22699999999999998,0.0,0.0905,0.746,0.449,233546.0,0.0,0.0,-5.331,100.01100000000001,4.0
3,Chixtape 5,Beauty In The Benz (feat. Snoop Dogg),0BpYTh0O2ut5wvt0QtDGt4,Tory Lanez,0.19899999999999998,0.72,0.369,0.0,0.16399999999999998,0.517,0.445,237452.0,10.0,1.0,-9.191,119.95200000000001,5.0
4,Chixtape 5,Blowin' Mine's // Leah's Introduction - SKIT,0ouGhCbQJuszFxTaN3T7JN,Tory Lanez,0.7090000000000001,0.41,0.135,1.2e-06,0.129,0.34299999999999997,0.45899999999999996,209747.0,4.0,0.0,-13.47,176.90400000000002,4.0
5,Chixtape 5,The Take (feat. Chris Brown),0Odu228D0yGcFySGuxU4rY,Tory Lanez,0.0511,0.46399999999999997,0.33899999999999997,0.0,0.155,0.547,0.423,221492.0,7.0,0.0,-8.137,67.003,4.0
6,Chixtape 5,Broken Promises,74a9iiRlyYXgwjSrntULcv,Tory Lanez,0.0101,0.523,0.152,0.0,0.46,0.562,0.259,146398.0,0.0,0.0,-7.1979999999999995,136.92,4.0
7,Chixtape 5,The Fargo Splash (feat. Ludacris),0PKek4Dx6rgpvQZkL6VqKL,Tory Lanez,0.125,0.545,0.6629999999999999,0.0,0.21,0.691,0.48,311029.0,9.0,1.0,-9.898,154.085,4.0
8,Chixtape 5,Luv Ya Gyal // Love Sounds (feat. The-Dream),5SeX6wQeUsYKNnuQno9slB,Tory Lanez,0.301,0.359,0.177,0.0,0.0736,0.47100000000000003,0.249,404233.0,7.0,1.0,-8.347999999999999,170.705,4.0
9,Chixtape 5,Yessirr,3RFT4wk8sMnr5XhkxYJrW2,Tory Lanez,0.113,0.41600000000000004,0.141,0.0,0.171,0.5710000000000001,0.11699999999999999,223602.0,5.0,1.0,-7.905,89.978,4.0
10,Chixtape 5,Best Of You (feat. Mýa) // Busted - SKIT,1q7Szyq0lzE8P93aYW5Wvg,Tory Lanez,0.16,0.48200000000000004,0.46399999999999997,2.03e-06,0.27399999999999997,0.6509999999999999,0.47200000000000003,231919.0,5.0,0.0,-9.282,102.65100000000001,4.0
11,Chixtape 5,The Cry (feat. Mario),1Rzovgi43GJlRDhnsR900U,Tory Lanez,0.318,0.424,0.335,0.0,0.168,0.684,0.37799999999999995,270967.0,6.0,1.0,-5.7589999999999995,86.381,4.0
12,Chixtape 5,Still Waiting (feat. Trey Songz),5rPhugY1JSJCJWIRiniDta,Tory Lanez,0.41100000000000003,0.39,0.47700000000000004,0.0,0.10400000000000001,0.542,0.439,255434.0,8.0,0.0,-8.627,190.72400000000002,4.0
13,Chixtape 5,A Fools Tale (Running Back) (feat. Ashanti),4vr7q1NPXQhPysvuRkN91L,Tory Lanez,0.332,0.389,0.44,0.0,0.0842,0.6659999999999999,0.37799999999999995,292259.0,10.0,0.0,-7.019,90.06700000000001,4.0
14,Chixtape 5,Thoughts (feat. Lloyd & Lil Wayne),1kWAhf2TJPkpiSgTnp8Ure,Tory Lanez,0.22399999999999998,0.415,0.135,0.0,0.0939,0.595,0.595,333546.0,0.0,0.0,-7.682,116.26700000000001,4.0
15,Chixtape 5,If You Gotta... (feat. Fabolous),5b9EmsSaUcMt94SmK0faxB,Tory Lanez,0.075,0.662,0.264,0.0,0.145,0.8190000000000001,0.215,225469.0,6.0,0.0,-6.5120000000000005,93.803,4.0
16,Chixtape 5,Room 112 (feat. Slim & Nyce),77Q0WtIkyhhsGOlug8T9FU,Tory Lanez,0.133,0.39899999999999997,0.237,0.0,0.311,0.511,0.406,215017.0,5.0,1.0,-7.902,79.524,4.0
17,Chixtape 5,Last Love Letter - SKIT,7uaJn8IBJsmHGzJYThD3OO,Tory Lanez,0.379,0.54,0.509,0.0272,0.12300000000000001,0.14300000000000002,0.0907,75560.0,7.0,1.0,-21.455,167.572,4.0
0,Magic Is Real,DFR,1WscBlmeR91bbiB0VjJWTM,Dillon Francis,0.00031,0.57,0.0396,0.0286,0.19,0.96,0.53,152344.0,8.0,1.0,-2.891,128.02,4.0
1,Magic Is Real,Salsabahton (Shake That Booty),76A81TEw3VwcZbjPAoWSYd,Dillon Francis,0.00488,0.83,0.0544,0.0611,0.14400000000000002,0.7979999999999999,0.469,170182.0,1.0,1.0,-2.7539999999999996,109.98,4.0
2,Magic Is Real,Barely Breathing,0l2Kzhhu7zMQvJpLT8uASL,Dillon Francis,0.0483,0.675,0.0722,0.0,0.355,0.6779999999999999,0.324,162000.0,0.0,1.0,-6.079,80.044,4.0
3,Magic Is Real,Bomboclat (Light It Up),6zvD5sZDiSdcuKNXq461pa,Dillon Francis,0.00558,0.575,0.0568,0.0007509999999999999,0.308,0.956,0.753,179200.0,5.0,0.0,-0.922,149.844,4.0
4,Magic Is Real,Bawdy,2ss3MnwwHVCEpf3GVTopgb,Dillon Francis,0.0007830000000000001,0.759,0.14400000000000002,0.00878,0.0396,0.934,0.5329999999999999,182222.0,9.0,1.0,-2.714,108.06700000000001,4.0
5,Magic Is Real,GO OFF (Nuthin' 2 It),0tZt1xxTFZ1z1aBnYQkmp2,Dillon Francis,0.00197,0.88,0.18,0.00923,0.243,0.5820000000000001,0.486,172028.0,2.0,1.0,-7.792000000000001,119.988,4.0
6,Magic Is Real,Still Not Butter,5hzYhY7jXXNdflaNlV84OX,Dillon Francis,0.00394,0.7509999999999999,0.0947,0.428,0.0766,0.857,0.391,210000.0,5.0,1.0,-3.7039999999999997,112.036,4.0
0,~how i'm feeling~,Mean It,3GRSqlALWISqLeNncZMbpX,Lauv,0.0407,0.746,0.0872,0.0,0.172,0.45,0.336,232853.0,7.0,1.0,-8.543,95.99799999999999,4.0
1,~how i'm feeling~,fuck,4wopYJ5wpYOM6ogm2Jugnw,Lauv,0.48200000000000004,0.8059999999999999,0.0683,0.0,0.0618,0.5579999999999999,0.6779999999999999,198973.0,9.0,1.0,-6.46,95.016,4.0
2,~how i'm feeling~,Sims,2PERLp9asn02e8nk5dbdra,Lauv,0.643,0.529,0.38799999999999996,0.0,0.0637,0.39799999999999996,0.5670000000000001,155075.0,2.0,1.0,-8.238,99.714,4.0
3,~how i'm feeling~,Feelings,1cL3ucXzG2hj3XOUPIWdvZ,Lauv,0.0934,0.6940000000000001,0.0384,0.0,0.098,0.466,0.24600000000000002,189613.0,9.0,1.0,-6.757999999999999,103.01799999999999,4.0
4,~how i'm feeling~,Sad Forever,61uDOUMvcSx9Sz6TfartPj,Lauv,0.46799999999999997,0.527,0.10400000000000001,0.0,0.0825,0.5379999999999999,0.389,203507.0,5.0,1.0,-7.434,117.319,4.0
5,~how i'm feeling~,Drugs & The Internet,5K5dNJGLmcPsySzLCOvsgj,Lauv,0.321,0.45399999999999996,0.133,1.06e-05,0.332,0.583,0.21600000000000003,178550.0,2.0,1.0,-6.596,89.134,4.0
6,~how i'm feeling~,i'm so tired...,2iwS33Jfev1QBiuhWVWZHY,Lauv,0.17600000000000002,0.599,0.203,0.0,0.242,0.733,0.534,162583.0,11.0,1.0,-7.058,102.211,4.0
0,So Heavy I Fell Through the Earth,So Heavy I Fell Through the Earth - Art Mix,5z5Iv30qXq3kRMs1EP81I6,Grimes,0.036000000000000004,0.415,0.0284,0.128,0.32799999999999996,0.5429999999999999,0.18899999999999997,373418.0,7.0,1.0,-8.995,90.025,4.0
1,So Heavy I Fell Through the Earth,So Heavy I Fell Through the Earth - Algorithm Mix,1FMrfmJVha7u0iJfidbgcX,Grimes,0.00922,0.46,0.03,0.0362,0.32299999999999995,0.662,0.366,231838.0,7.0,1.0,-7.831,89.95200000000001,4.0
0,"Beautiful Ghosts (From The Motion Picture ""Cats"")","Beautiful Ghosts - From The Motion Picture Soundtrack ""Cats""",6PPbs1c7f7Ove5JHUPmNZ2,Taylor Swift,0.85,0.368,0.0599,0.0,0.0974,0.23800000000000002,0.239,261061.0,4.0,1.0,-8.976,187.05,3.0
0,DEADTHEALBUM,Too Good,2uvhLiQ00VP6N4P2Xu7bvW,Breathe Carolina,0.0961,0.762,0.0483,0.000129,0.122,0.784,0.39899999999999997,132000.0,10.0,0.0,-5.415,121.96600000000001,4.0
1,DEADTHEALBUM,Like This,6JiMG9HhX3v3jzbPZrMQeP,Breathe Carolina,0.051,0.765,0.0377,0.0,0.135,0.693,0.626,154839.0,1.0,1.0,-6.562,123.954,4.0
2,DEADTHEALBUM,July,2WXGuqDgg7OGHJcJ2KpHAt,Breathe Carolina,0.494,0.594,0.0323,4.22e-06,0.153,0.685,0.153,195130.0,6.0,0.0,-6.2829999999999995,115.005,4.0
3,DEADTHEALBUM,Better,0ntILjOZhIxH9yXhhaGxJ6,Breathe Carolina,0.225,0.5820000000000001,0.258,0.0,0.192,0.627,0.42700000000000005,196000.0,1.0,1.0,-7.5729999999999995,119.806,4.0
4,DEADTHEALBUM,Interlude,7h2nxsQ48yUcT8r25Rpuic,Breathe Carolina,0.076,0.451,0.0459,0.0,0.0946,0.379,0.37799999999999995,111304.0,11.0,1.0,-12.302999999999999,138.33,4.0
5,DEADTHEALBUM,Drive,763Bw3gIH6tNi6ej5HGq40,Breathe Carolina,0.28,0.74,0.0323,0.00014099999999999998,0.0881,0.758,0.336,209000.0,1.0,0.0,-6.6160000000000005,119.98,4.0
6,DEADTHEALBUM,In The Dark,5dLMhw3fl86Xd8g5K6ikte,Breathe Carolina,0.395,0.629,0.078,0.0,0.131,0.812,0.19699999999999998,162667.0,11.0,0.0,-5.941,90.021,4.0
7,DEADTHEALBUM,Dead,2vgsABBzLgI6Fsglifw7w6,Breathe Carolina,0.23800000000000002,0.7959999999999999,0.0682,0.0017,0.276,0.722,0.6859999999999999,209032.0,11.0,0.0,-4.869,124.01899999999999,4.0
8,DEADTHEALBUM,Find It,15rtC6WPgTX4CaxHl8WuoN,Breathe Carolina,0.17800000000000002,0.6970000000000001,0.0361,5.89e-06,0.6940000000000001,0.795,0.502,145641.0,10.0,0.0,-6.827999999999999,117.021,4.0
9,DEADTHEALBUM,Think About You,4vvWqypHP1tA4F2m5agXmB,Breathe Carolina,0.139,0.64,0.0379,5.88e-05,0.306,0.867,0.4,185000.0,11.0,0.0,-5.715,118.005,4.0
0,Death (feat. DaBaby),Death (feat. DaBaby),6YfTl5YupXOQBKiJJLrxcw,Trippie Redd,0.0579,0.802,0.146,0.0,0.149,0.82,0.613,172196.0,10.0,0.0,-5.968999999999999,164.005,4.0
0,Tokyo Drifting,Tokyo Drifting (with Denzel Curry),3AHqaOkEFKZ6zEHdiplIv7,Glass Animals,0.0816,0.708,0.0496,0.000109,0.102,0.496,0.41200000000000003,217693.0,8.0,0.0,-8.175,128.914,4.0
0,Cántalo,Cántalo,7MkFd0UDHlILDrhBjGZH5K,Ricky Martin,0.0339,0.708,0.11599999999999999,0.0,0.36200000000000004,0.795,0.731,218996.0,1.0,1.0,-4.71,95.039,4.0
0,Believers Never Die (Volume Two),My Songs Know What You Did In The Dark (Light Em Up),1rKRVRXykfmOga4BM9h53E,Fall Out Boy,0.027999999999999997,0.556,0.0635,3.8e-06,0.37,0.924,0.56,187680.0,9.0,0.0,-4.331,151.995,4.0
1,Believers Never Die (Volume Two),The Phoenix,4ozPOpuCucEvKQp9pVjUDx,Fall Out Boy,0.00046399999999999995,0.564,0.07400000000000001,0.0,0.392,0.956,0.39,246240.0,4.0,0.0,-3.498,138.078,4.0
2,Believers Never Die (Volume Two),Alone Together,1XqiB54KW2wHvPDSjVYWSB,Fall Out Boy,0.00131,0.551,0.0543,2.27e-05,0.17600000000000002,0.91,0.662,204640.0,9.0,1.0,-3.792,90.01899999999999,4.0
3,Believers Never Die (Volume Two),Young Volcanoes,423RD3Z3e5fSlL6wNINvmS,Fall Out Boy,0.00146,0.597,0.0415,0.00027,0.364,0.856,0.6729999999999999,205133.0,11.0,0.0,-3.9,95.05799999999999,4.0
4,Believers Never Die (Volume Two),Centuries,1fsXI6na0RSHMqubY5imZJ,Fall Out Boy,0.00409,0.39,0.0729,0.0,0.1,0.8640000000000001,0.523,228760.0,4.0,0.0,-2.841,176.023,4.0
5,Believers Never Die (Volume Two),Immortals,3nOMB2LHRIZOVfgUr0A4cJ,Fall Out Boy,0.00123,0.62,0.0696,1.23e-06,0.7509999999999999,0.8740000000000001,0.478,188493.0,2.0,1.0,-3.6039999999999996,108.006,4.0
6,Believers Never Die (Volume Two),Uma Thurman,0KpuroGrGdzkSVFXQK510i,Fall Out Boy,0.12300000000000001,0.627,0.0535,8.640000000000001e-05,0.149,0.941,0.841,213613.0,4.0,0.0,-2.9610000000000003,149.957,4.0
7,Believers Never Die (Volume Two),Irresistible,0dlPMffXHEUcMO8yG16bzJ,Fall Out Boy,0.0633,0.484,0.105,0.0,0.248,0.938,0.397,206507.0,2.0,1.0,-3.114,164.99200000000002,4.0
8,Believers Never Die (Volume Two),Champion,3W2QpAKv3zRnwtiQtFyNPF,Fall Out Boy,0.00109,0.31,0.26,4.22e-05,0.42700000000000005,0.912,0.294,191680.0,0.0,1.0,-4.109,187.892,4.0
9,Believers Never Die (Volume Two),The Last Of The Real Ones,2GAPteUTKLdb2B8FM6U39l,Fall Out Boy,0.005520000000000001,0.573,0.0503,0.0,0.11699999999999999,0.871,0.583,232280.0,8.0,1.0,-5.263999999999999,115.085,4.0
10,Believers Never Die (Volume Two),I've Been Waiting,6ulUsbo0byNEgHHloz55Rp,Fall Out Boy,0.156,0.743,0.0399,0.0,0.163,0.85,0.9420000000000001,233147.0,5.0,0.0,-3.568,129.92600000000002,4.0
11,Believers Never Die (Volume Two),Dear Future Self (Hands Up),1tm4Bl2E5RwTevOiBs4gtH,Fall Out Boy,0.0032,0.535,0.239,0.000359,0.0316,0.925,0.9490000000000001,170040.0,7.0,1.0,-3.012,169.90099999999998,4.0
12,Believers Never Die (Volume Two),Bob Dylan,3liDoBAc3NGI8tmWUTOAed,Fall Out Boy,0.00035299999999999996,0.494,0.0484,0.0491,0.35200000000000004,0.915,0.522,193040.0,9.0,1.0,-3.623,100.08,4.0
0,How I Move (feat. Lil Baby),How I Move (feat. Lil Baby),0jBJIQuToUUOEx7JJkiPzm,Flipp Dinero,0.102,0.826,0.212,0.0,0.245,0.635,0.8079999999999999,224916.0,5.0,0.0,-5.181,119.954,4.0
0,Happy Pill,Happy Pill,3yxtsBzVlDBzRoBhHS3TpK,grandson,0.000816,0.6659999999999999,0.0678,0.35600000000000004,0.14,0.785,0.654,163892.0,7.0,1.0,-6.559,136.025,4.0
0,Ice Cream Party,Ice Cream Party,5628Oe5DUubDht4icfBiOj,Modest Mouse,0.0264,0.47200000000000003,0.0275,0.41,0.33899999999999997,0.698,0.424,370360.0,7.0,1.0,-4.757,160.128,4.0
0,La Linda,Addict,6LEpVRuZWrGVmUOEHneiao,Tei Shi,0.455,0.5660000000000001,0.0526,0.0,0.163,0.38,0.41700000000000004,206133.0,0.0,1.0,-8.873,133.998,4.0
1,La Linda,Alone in the Universe,65VwJKHeoVVZ6SyYOtMlba,Tei Shi,0.434,0.612,0.0465,0.00812,0.322,0.68,0.22,204933.0,7.0,1.0,-7.454,82.051,4.0
2,La Linda,Even If It Hurts,4qjJ4ijZPu5B0yQhIWtj0u,Tei Shi,0.295,0.738,0.0405,0.00296,0.12,0.675,0.616,251053.0,11.0,0.0,-6.07,95.995,4.0
3,La Linda,Matando,7k7vlfNo7gD2tP6UxJrG47,Tei Shi,0.35100000000000003,0.812,0.0846,0.0133,0.0909,0.439,0.594,215613.0,8.0,0.0,-7.093,94.0,4.0
4,La Linda,Twilight,74jpLWH7mnskDYA5O9Ktmf,Tei Shi,0.46,0.682,0.0333,0.00105,0.223,0.511,0.364,195067.0,0.0,0.0,-7.8629999999999995,109.92,4.0
5,La Linda,When He's Done,0UNQgmgW9pbh1I0NksMYB5,Tei Shi,0.23199999999999998,0.261,0.03,7.890000000000001e-05,0.114,0.474,0.147,278333.0,10.0,1.0,-7.4239999999999995,57.526,4.0
6,La Linda,Red Light,3xeL21ppGaOlmlS1ikZSUZ,Tei Shi,0.726,0.687,0.0596,0.0031,0.0916,0.48100000000000004,0.6409999999999999,160867.0,1.0,0.0,-6.702999999999999,147.895,4.0
7,La Linda,Thief,6X5rGgi90rTD92MCPqETYS,Tei Shi,0.7829999999999999,0.504,0.0402,0.000377,0.13,0.466,0.17800000000000002,272280.0,0.0,1.0,-9.745,141.94299999999998,4.0
